"id","givenName","familyName","middleName","unaccentedGivenName","unaccentedFamilyName","unaccentedMiddleName","nickName","honorificPrefix","honorificSuffix","honorificTitle","birthYear","deathYear","congresses"
"I000055","Johnny","Isakson",,"Johnny","Isakson",,,,,,"1944","2021","[{""position"":""Representative"",""congressNumber"":106,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":112,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":114,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":110,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":115,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":113,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":116,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":111,""stateName"":""GA"",""parties"":[""Republican""]}]"
"I000056","Darrell","Issa",,"Darrell","Issa",,,,,,"1953",,"[{""position"":""Representative"",""congressNumber"":107,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""CA"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""CA"",""parties"":[""Republican""],""electionCirca"":false}]"
"I000047","Ernest","Istook","James","Ernest","Istook","James",,,"Jr.",,"1950",,"[{""position"":""Representative"",""congressNumber"":103,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""OK"",""parties"":[""Republican""]}]"
"J000020","Chris","Jacobs",,"Chris","Jacobs",,,,,,"1966",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""NY"",""parties"":[""Republican""],""electionDate"":""2020-06-23"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":117,""stateName"":""NY"",""parties"":[""Republican""],""electionCirca"":false}]"
"J000047","Craig","James","T.","Craig","James","T.",,,,,"1941",,"[{""position"":""Representative"",""congressNumber"":101,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""FL"",""parties"":[""Republican""]}]"
"J000286","William","Janklow","J.","William","Janklow","J.",,,,,"1939","2012","[{""position"":""Representative"",""congressNumber"":108,""stateName"":""SD"",""parties"":[""Republican""]}]"
"J000072","James","Jeffords","Merrill","James","Jeffords","Merrill",,,,,"1934","2014","[{""position"":""Senator"",""congressNumber"":105,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""VT"",""parties"":[""Independent""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""VT"",""parties"":[""Independent""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":104,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":103,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":106,""stateName"":""VT"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""VT"",""parties"":[""Republican"",""Independent""],""electionCirca"":false}]"
"J000074","James","Jeffries","Edmund","James","Jeffries","Edmund",,,,,"1925","1997","[{""position"":""Representative"",""congressNumber"":97,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""KS"",""parties"":[""Republican""]}]"
"J000297","Evan","Jenkins","H.","Evan","Jenkins","H.",,,,,"1960",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""WV"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":114,""stateName"":""WV"",""parties"":[""Republican""]}]"
"J000290","Lynn","Jenkins",,"Lynn","Jenkins",,,,,,"1963",,"[{""position"":""Representative"",""congressNumber"":111,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""KS"",""parties"":[""Republican""]}]"
"J000082","William","Jenkins","Lewis","William","Jenkins","Lewis",,,,,"1936",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""TN"",""parties"":[""Republican""]}]"
"J000287","Bobby","Jindal",,"Bobby","Jindal",,,,,,"1971",,"[{""position"":""Representative"",""congressNumber"":110,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""LA"",""parties"":[""Republican""]}]"
"J000115","Albert","Johnson","Walter","Albert","Johnson","Walter",,,,,"1906","1998","[{""position"":""Representative"",""congressNumber"":88,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":89,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""PA"",""parties"":[""Republican""]}]"
"J000292","Bill","Johnson",,"Bill","Johnson",,,,,,"1954",,"[{""position"":""Representative"",""congressNumber"":112,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""OH"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""OH"",""parties"":[""Republican""],""electionCirca"":false}]"
"J000301","Dustin","Johnson",,"Dustin","Johnson",,"Dusty",,,,"1976",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""SD"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""SD"",""parties"":[""Republican""],""electionCirca"":false}]"
"J000148","James","Johnson","Paul","James","Johnson","Paul","Jim",,,,"1930",,"[{""position"":""Representative"",""congressNumber"":93,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""CO"",""parties"":[""Republican""]}]"
"J000299","Mike","Johnson",,"Mike","Johnson",,,,,,"1972",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""LA"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""LA"",""parties"":[""Republican""],""electionCirca"":false}]"
"J000163","Nancy","Johnson","Lee","Nancy","Johnson","Lee",,,,,"1935",,"[{""position"":""Representative"",""congressNumber"":98,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""CT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""CT"",""parties"":[""Republican""]}]"
"J000174","Sam","Johnson",,"Sam","Johnson",,,,,,"1930","2020","[{""position"":""Representative"",""congressNumber"":112,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""TX"",""parties"":[""Republican""]}]"
