,year,state,previous_winner_age,incumbent,incumbency_count,avg_dem_margin_4,avg_total_votes_4,party_flips_4,dem_margin
3036,1998,CA,65.0,Democrat,3,0.31917315188239576,164124.75,0,0.455343148130918
3292,2000,CA,67.0,Democrat,4,0.373297301887002,159790.25,0,0.487075747358957
3576,2002,CA,69.0,Democrat,5,0.41712898906051954,155981.0,0,0.526198311380098
3844,2004,CA,71.0,Democrat,6,0.45807436393701373,148593.0,0,0.498155860840016
4119,2006,CA,73.0,Democrat,7,0.4916932669274972,154905.75,0,0.497745052299911
4418,2008,CA,75.0,Democrat,8,0.5022937429697455,156949.75,0,0.528605985083106
4730,2010,CA,77.0,Democrat,9,0.5126763024007828,168141.0,0,0.443708690106376
5709,2016,CA,68.0,Democrat,1,0.5599087648092125,180114.25,0,0.815691096444091
335,1978,CA,58.0,Democrat,0,0.450761654281327,169959.0,0,-0.112190259845622
634,1980,CA,44.0,Republican,1,0.16928569721785247,171261.5,1,-0.252948162833977
912,1982,CA,46.0,Republican,2,0.028541077200575988,185461.66666666666,1,-0.2685174246899
1938,1990,CA,54.0,None,0,-0.22139389164167272,218956.5,0,-0.0303833351401922
2181,1992,CA,40.0,None,0,-0.2009421604653153,238078.25,0,0.184101582182808
2453,1994,CA,50.0,Democrat,1,-0.09167972421111906,246631.5,1,0.212050926762656
2732,1996,CA,52.0,Democrat,2,0.028462363652019942,243522.25,1,0.350370330029409
3037,1998,CA,54.0,Democrat,3,0.17903487595867018,229164.5,1,0.414130067291228
3293,2000,CA,56.0,Democrat,4,0.29016322656652527,212747.25,0,0.463145418849352
3577,2002,CA,58.0,Democrat,5,0.35992418573316126,205993.0,0,0.415408613007177
3845,2004,CA,60.0,Democrat,6,0.4107636072942915,197546.25,0,0.448508776102364
4120,2006,CA,62.0,Democrat,7,0.4352982188125303,205529.25,0,0.491709379128137
4419,2008,CA,64.0,Democrat,8,0.45469304677175754,206996.25,0,0.516880487503537
4731,2010,CA,66.0,Democrat,9,0.46812681393530375,214459.5,0,0.425674337918485
635,1980,CA,36.0,Democrat,1,0.202180202356025,125126.0,0,0.480773051443134
913,1982,CA,38.0,Democrat,2,0.34147662689957947,135546.5,0,0.303659922709707
1173,1984,CA,40.0,Democrat,3,0.32887105883628864,134354.33333333334,0,0.333860759493671
1442,1986,CA,42.0,Democrat,4,0.33011848400063426,141845.75,0,0.446755234054392
1689,1988,CA,44.0,Democrat,5,0.39126224192522596,142912.5,0,0.424517150965698
1939,1990,CA,46.0,None,0,0.377198266805867,148087.5,0,0.323699933915153
2182,1992,CA,42.0,None,0,0.3822082696072285,151790.25,0,0.340933310005885
2454,1994,CA,61.0,Democrat,1,0.38397640723528204,173583.25,0,0.198089786050043
5710,2016,CA,34.0,Democrat,1,0.26517209479271875,205749.0,0,0.475335906417976
6022,2018,CA,36.0,Democrat,2,0.2987727438957415,210175.25,0,0.459350876689529
6336,2020,CA,38.0,Democrat,3,0.36408801655561296,221110.75,0,0.418093323334335
337,1978,CA,38.0,Democrat,1,0.068393755908127,195705.0,0,0.227415207973796
636,1980,CA,40.0,Democrat,2,0.1479044819409615,183031.5,0,0.4867040627127
914,1982,CA,42.0,Democrat,3,0.26083767553154097,193032.66666666666,0,0.707346269407103
1174,1984,CA,44.0,Democrat,4,0.37246482400043146,186544.0,0,0.437177312806289
1443,1986,CA,46.0,Democrat,5,0.46466071322497204,190978.25,0,0.606536414750183
1690,1988,CA,48.0,Democrat,6,0.5594410149190687,188273.0,0,0.571574700987924
1940,1990,CA,50.0,Democrat,7,0.5806586744878748,191471.0,0,0.541870308578517
2733,1996,CA,47.0,Democrat,1,0.5048280305138902,168707.25,0,0.370384136076434
3038,1998,CA,49.0,Democrat,2,0.44578996084545297,163127.25,0,0.51336761152951
3295,2000,CA,51.0,Democrat,3,0.4312381884808495,134919.75,0,0.51141921211047
3578,2002,CA,53.0,Democrat,4,0.4236254143638378,129472.25,0,0.384382890810314
3846,2004,CA,55.0,Democrat,5,0.444888462631682,126774.25,0,0.458372363357297
4121,2006,CA,57.0,Democrat,6,0.4668855194518977,136773.5,0,0.454207365922137
4420,2008,CA,59.0,Democrat,7,0.4520954580500545,142539.0,0,0.495619767204411
4732,2010,CA,61.0,Democrat,8,0.4481455968235397,153426.25,0,0.472529460049807
5078,2012,CA,63.0,None,0,0.47018223913341295,163226.75,0,0.148172261783655
5414,2014,CA,60.0,Democrat,1,0.39263221374000246,155785.75,0,0.0146239859679895
5711,2016,CA,62.0,Democrat,2,0.2827363687514656,144576.0,0,0.160696849174784
6023,2018,CA,64.0,Democrat,3,0.1990056392440589,137595.0,0,0.150903405871614
6337,2020,CA,66.0,Democrat,4,0.11859912569951062,137396.25,0,0.187566038693484
338,1978,CA,50.0,Democrat,0,0.313767639471954,158168.0,0,-0.089897507055188
637,1980,CA,37.0,Republican,0,0.111935066208383,153674.5,1,-0.412044451975795
915,1982,CA,39.0,Republican,0,-0.062724773186343,163429.33333333334,1,-0.0801089918256131
1175,1984,CA,41.0,Republican,0,-0.06707082784616052,159730.75,1,-0.449738308289718
1444,1986,CA,43.0,Republican,1,-0.2579473147865785,164611.25,0,-0.204144599882009
1691,1988,CA,45.0,Republican,2,-0.2865090879932838,164183.25,0,-0.429337334112897
1941,1990,CA,47.0,Republican,0,-0.29083230852755926,163773.0,0,0.0908694762278901
2183,1992,CA,36.0,None,0,-0.24808769151418347,164479.0,1,0.504277660883719
2456,1994,CA,54.0,None,0,-0.009583699220824249,170434.5,1,0.0794668382817044
2734,1996,CA,53.0,Democrat,1,0.061319160320104114,173967.75,1,0.218339224858709
3039,1998,CA,55.0,Democrat,2,0.2232383000630056,175886.25,0,0.328121698711177
3296,2000,CA,57.0,Democrat,3,0.28255135568382733,177068.75,0,0.470602127572186
3579,2002,CA,59.0,Democrat,4,0.27413247235594407,175384.75,0,0.431779440147641
3847,2004,CA,61.0,Democrat,5,0.36221062282242833,170475.75,0,0.391643115730468
4122,2006,CA,63.0,Democrat,6,0.40553659554036803,176751.5,0,0.541338507295031
4421,2008,CA,65.0,Democrat,7,0.4588407976863315,176874.75,0,0.482004351946092
4733,2010,CA,67.0,Democrat,8,0.46169135377980797,185166.75,0,0.381350706765168
6338,2020,CA,42.0,Democrat,1,0.4779102096790857,191924.5,0,0.426917695805419
6627,2022,CA,44.0,Democrat,2,0.4493050068066827,227088.0,0,0.418594974840918
339,1978,CA,55.0,None,0,-0.284038878117481,158341.0,0,-0.18513035839046
638,1980,CA,37.0,Republican,1,-0.2345846182539705,151452.0,0,-0.420548740286598
916,1982,CA,39.0,None,0,-0.296572658931513,160121.66666666666,0,0.217141432563998
1176,1984,CA,34.0,Democrat,1,-0.16814413605763526,158197.75,1,0.34560818790185
1445,1986,CA,36.0,Democrat,2,-0.01073236955280249,166243.75,1,0.425411027692135
1692,1988,CA,38.0,Democrat,3,0.14190297696784626,165699.75,1,0.398783859715492
2735,1996,CA,46.0,Democrat,1,0.37950090497037847,161953.25,0,0.347519223387526
3580,2002,CA,52.0,None,0,0.36454088877464774,163472.75,0,0.0834353816930064
3848,2004,CA,43.0,Democrat,1,0.28570376926902635,144462.75,0,0.34975439966169
4123,2006,CA,45.0,Democrat,2,0.2860922330414396,149101.0,0,0.309539797448327
5079,2012,CA,51.0,None,0,0.22810265977473085,122674.0,0,0.409784919883153
5415,2014,CA,70.0,Democrat,1,0.30969004432226754,172230.25,0,0.355086411454992
5712,2016,CA,72.0,Democrat,2,0.311023047270593,182900.5,0,0.42290000926126
6025,2018,CA,74.0,Democrat,3,0.33936310022382626,236704.75,0,0.489832516096586
340,1978,CA,50.0,Republican,1,-0.287570688824039,192923.0,0,-0.494468167701863
639,1980,CA,52.0,Republican,2,-0.391019428262951,178893.5,0,-0.629801990602435
917,1982,CA,54.0,Republican,3,-0.47061361570944565,185875.33333333334,0,-0.260149668399355
1177,1984,CA,56.0,Republican,4,-0.417997628881923,184038.5,0,-0.371015595283378
1942,1990,CA,62.0,Republican,1,-0.31961897035966697,207472.75,0,-0.102616702605047
2184,1992,CA,64.0,None,0,-0.18782264836031992,200410.5,0,0.0050887942673174
2458,1994,CA,44.0,Democrat,0,-0.12151303269365187,206330.75,1,-0.177747579603828
2736,1996,CA,39.0,Republican,1,-0.07319602877376435,194801.25,2,-0.403106395580381
3581,2002,CA,45.0,Republican,1,-0.22987890419270418,197626.25,1,-0.382821654558238
3849,2004,CA,47.0,Republican,2,-0.32685651639909297,185477.0,0,-0.416164921764258
4124,2006,CA,49.0,Republican,3,-0.38646085193920054,195990.5,0,-0.211534446190534
5080,2012,CA,43.0,None,0,-0.326357223042254,188328.25,0,0.464715517591477
6026,2018,CA,69.0,Democrat,1,0.109290462778682,211944.0,1,0.475097472301526
6339,2020,CA,71.0,Democrat,2,0.28094844240169703,221525.25,1,0.433646298881566
341,1978,CA,38.0,Republican,0,-0.344902945006004,217351.0,0,-0.327615411777349
640,1980,CA,40.0,Republican,1,-0.3362591783916765,206380.0,0,-0.645452372907894
918,1982,CA,42.0,None,0,-0.43932357656374904,218486.0,0,-0.361954042665989
1178,1984,CA,41.0,Republican,1,-0.41998119308930904,209134.75,0,-0.417797691074991
1446,1986,CA,43.0,Republican,2,-0.43820487960655574,208306.75,0,-0.452261250391026
1694,1988,CA,45.0,Republican,3,-0.469366339259975,204208.5,0,-0.448108675539108
1943,1990,CA,47.0,Democrat,4,-0.4200304149177785,199738.0,0,-0.268786890033303
2185,1992,CA,49.0,None,0,-0.39673862675960697,198983.5,0,0.297063363880536
2459,1994,CA,38.0,Democrat,1,-0.21802336302072522,173490.5,1,0.133932628667391
2737,1996,CA,40.0,Democrat,2,-0.071474893256121,154044.0,1,0.181687557045646
3040,1998,CA,42.0,Democrat,3,0.08597416489006748,125504.25,1,0.214627888797579
3299,2000,CA,44.0,Democrat,4,0.206827859597788,105934.0,0,0.0700495969240214
3582,2002,CA,46.0,Democrat,5,0.15007441785865933,108866.75,0,0.300307146269879
3850,2004,CA,48.0,None,0,0.19166804725928133,101873.0,0,0.0680521026646591
4736,2010,CA,56.0,Democrat,1,0.23127496459910413,109107.5,0,0.034099548320737
5081,2012,CA,58.0,None,0,0.22228745244828305,100519.0,0,0.481371113451674
342,1978,CA,56.0,Democrat,1,0.395687002761579,145931.0,0,0.247913639895935
641,1980,CA,58.0,Democrat,0,0.321800321328757,132159.5,0,-0.0052230568343967
919,1982,CA,43.0,Republican,1,0.21279252860770578,137630.33333333334,1,-0.49793927068572
1179,1984,CA,45.0,Republican,2,0.035109578784349324,149444.25,1,-0.472938040400868
1447,1986,CA,47.0,None,0,-0.18204668200626245,171858.75,1,-0.415854266374399
1695,1988,CA,42.0,Republican,1,-0.3479886585738459,188908.5,0,-0.410939833250373
1944,1990,CA,44.0,Republican,2,-0.44941785267783996,216053.5,0,-0.263849354061747
2186,1992,CA,46.0,None,0,-0.3908953735218468,216643.75,0,-0.304878048780488
2460,1994,CA,51.0,Republican,1,-0.3488803756167518,206700.5,0,-0.421902658904685
2738,1996,CA,53.0,Republican,2,-0.35039247374932325,201151.5,0,-0.425921521997622
3583,2002,CA,59.0,None,0,-0.4096475391570963,182168.5,0,-0.457511987213639
3851,2004,CA,29.0,Republican,1,-0.44780602376538403,163246.5,0,-0.463442789174011
4125,2006,CA,31.0,Republican,2,-0.4581910563327155,170227.5,0,-0.380593335846649
4423,2008,CA,33.0,Republican,3,-0.4468590097949723,160558.0,0,-0.367852632080642
5416,2014,CA,35.0,Republican,1,-0.34176762798949706,164086.25,0,-0.156682666263527
5714,2016,CA,37.0,Republican,2,-0.265077597261876,135851.75,0,-0.134765270980605
6027,2018,CA,39.0,Republican,0,-0.20362058104536498,134470.75,0,0.0075869595831573
6340,2020,CA,55.0,Democrat,0,-0.10976068312941518,110421.0,1,-0.0089353857714842
6630,2022,CA,43.0,None,0,-0.07319909085811471,123933.75,2,0.0835754136589015
343,1978,CA,54.0,Republican,1,-0.252171161735184,183312.0,0,-0.292703840357533
642,1980,CA,56.0,Republican,2,-0.2724375010463585,168628.0,0,-0.334441112101808
920,1982,CA,58.0,Republican,3,-0.293105371398175,169991.33333333334,0,-0.516293046082183
1696,1988,CA,64.0,Republican,1,-0.41692814254962596,176036.5,0,-0.455877023168651
1945,1990,CA,66.0,Republican,2,-0.4577214382524055,194114.0,0,-0.276065404313302
2187,1992,CA,68.0,None,0,-0.44312751130527894,193500.5,0,-0.200915038660383
2461,1994,CA,45.0,None,0,-0.364283009449829,200055.0,0,-0.0076463595403378
2739,1996,CA,53.0,Republican,0,-0.23512595642066844,204874.75,0,0.0455706495320082
3041,1998,CA,62.0,Democrat,0,-0.10976403824550367,204882.75,1,0.120699535416795
3301,2000,CA,60.0,Democrat,1,-0.010572803312979395,211177.75,1,0.0902699572058303
3584,2002,CA,62.0,None,0,0.06222344565357392,218693.25,1,-0.511002690312992
5417,2014,CA,39.0,Republican,1,-0.26809661358657544,202634.5,1,-0.440701354411963
5715,2016,CA,41.0,Republican,2,-0.4008394414910238,173812.0,0,-0.351301890486283
6028,2018,CA,43.0,Republican,3,-0.36091424153434654,192688.25,0,-0.054443090399723
6341,2020,CA,45.0,Republican,4,-0.2710099693606915,201157.0,0,-0.084524606602166
6631,2022,CA,47.0,None,0,-0.23274273547503374,226456.5,0,-0.0304503383370926
344,1978,CA,44.0,Democrat,1,0.203567792198219,217053.0,0,0.31287082248567
643,1980,CA,46.0,Democrat,2,0.2582193073419445,198023.5,0,0.335226369714243
921,1982,CA,48.0,Democrat,3,0.28388832813271064,194936.33333333334,0,0.191091564399785
1180,1984,CA,50.0,Democrat,4,0.2606891371994792,196907.0,0,0.251022025882416
1449,1986,CA,52.0,Democrat,5,0.27255269562052853,198782.25,0,0.348041772559291
1697,1988,CA,54.0,Democrat,6,0.2813454331389338,199087.25,0,0.314048044365052
1946,1990,CA,56.0,Democrat,7,0.27605085180163597,208157.25,0,0.287178879189312
2188,1992,CA,58.0,None,0,0.30007268049901775,197517.25,0,-0.133898463154485
2462,1994,CA,48.0,Republican,1,0.20384255823979247,192311.0,1,-0.413277319255459
2740,1996,CA,50.0,Republican,2,0.013512785286105,187604.5,1,-0.258555434983988
3042,1998,CA,52.0,Republican,3,-0.129638084551155,178572.75,1,-0.201366975566559
3302,2000,CA,54.0,Republican,4,-0.25177454824012274,178596.5,0,-0.141172032073048
3585,2002,CA,56.0,None,0,-0.2535929404697635,180013.5,0,0.209325822829574
3852,2004,CA,64.0,Democrat,1,-0.09794215494850522,179255.5,1,0.294460837473624
4127,2006,CA,66.0,Democrat,2,0.04031191316589775,191503.25,1,0.303462113418176
4424,2008,CA,68.0,Democrat,3,0.1665191854120815,195398.0,1,0.361486647497101
4737,2010,CA,70.0,Democrat,4,0.29218385530461877,205995.75,0,0.211498439125911
5716,2016,CA,49.0,Republican,1,0.09491471400058375,186569.0,1,-0.383502218689979
6029,2018,CA,51.0,Republican,2,-0.07682636902645502,202981.75,1,-0.27433980969413
6342,2020,CA,53.0,Republican,3,-0.23578298332426278,191478.25,1,-0.242801795386093
644,1980,CA,39.0,Democrat,1,0.315748774339226,129318.0,0,0.403749071733439
922,1982,CA,41.0,Democrat,2,0.3597489230363325,131315.5,0,0.355019938920313
1181,1984,CA,43.0,Democrat,3,0.3581725949976593,131093.33333333334,0,0.312301988540613
1947,1990,CA,49.0,Democrat,1,0.39405492074295323,140296.25,0,0.457934785930385
2189,1992,CA,51.0,None,0,0.4076013492921898,131510.25,0,0.173472640193396
2463,1994,CA,60.0,Democrat,1,0.3622145246104605,159242.25,0,0.0188941372603501
2741,1996,CA,62.0,None,0,0.28886256179039477,168941.75,0,0.0628759596040476
3043,1998,CA,42.0,Democrat,1,0.17829438074704465,181679.0,0,0.19648307436182
3303,2000,CA,44.0,Democrat,2,0.11293145285490343,200384.75,0,0.377843390212221
3586,2002,CA,46.0,None,0,0.1640241403596097,196382.25,0,-0.344764135162262
3853,2004,CA,58.0,Republican,1,0.07310957225395665,194430.25,1,-0.299076191480311
4128,2006,CA,60.0,Republican,2,-0.017378465517133,213239.0,1,-0.240599599566117
4425,2008,CA,62.0,Republican,3,-0.12664913399911726,222309.25,1,-0.163078399744044
4738,2010,CA,64.0,Republican,4,-0.26187958148818347,240930.5,0,-0.198790017226027
5084,2012,CA,66.0,None,0,-0.22538605200412476,256179.0,0,0.101945552645916
5419,2014,CA,74.0,Democrat,1,-0.125130615972568,258538.5,1,0.0385424107367426
5717,2016,CA,76.0,None,0,-0.05534511339685311,255918.75,1,0.0683817331265644
6030,2018,CA,52.0,Democrat,1,0.0025199198207990006,258609.25,1,0.17111004074802
6343,2020,CA,54.0,Democrat,2,0.09499493431431075,269633.5,0,0.173268570009245
6632,2022,CA,56.0,Democrat,3,0.112825688655143,289096.0,0,0.211333373960206
346,1978,CA,60.0,Democrat,1,0.53140562461197,75703.0,0,0.347736685955997
645,1980,CA,62.0,Democrat,2,0.4395711552839835,71894.5,0,0.39837027750869
1450,1986,CA,68.0,Democrat,1,0.44356815195723676,78303.5,0,0.562417445482866
2190,1992,CA,74.0,None,0,0.48373957073915375,78704.0,0,-0.222649103549213
2464,1994,CA,54.0,Republican,1,0.328484725474678,107616.0,1,-0.34722069546737
2742,1996,CA,56.0,Republican,2,0.117489546669763,123745.25,1,-0.30578027592165
3587,2002,CA,62.0,Republican,1,-0.2950208514013785,187414.0,0,-0.352460045709885
3854,2004,CA,64.0,Republican,2,-0.3274735869415465,170815.25,0,-0.288445368854273
4129,2006,CA,66.0,Republican,3,-0.31277975528827223,186371.25,0,-0.253995997331554
4426,2008,CA,68.0,Republican,4,-0.29983368564074825,176967.0,0,-0.154559856976962
4739,2010,CA,70.0,Republican,5,-0.26236531721816847,186477.0,0,-0.236651753982523
5085,2012,CA,72.0,Republican,6,-0.23341324428632798,204448.75,0,-0.0955764556694494
6344,2020,CA,31.0,None,0,-0.09986632390311354,230880.5,1,-0.0009824660783671
6633,2022,CA,44.0,None,0,-0.06147197617846483,252969.0,2,0.1475691034555
923,1982,CA,53.0,None,0,-0.40014922471293,164263.0,0,0.191557309351198
1183,1984,CA,41.0,Democrat,1,-0.2029137133582207,163993.66666666666,1,0.255872825177526
1451,1986,CA,43.0,Democrat,2,-0.08821707872428401,169608.25,1,0.301347236870908
1699,1988,CA,45.0,Democrat,3,0.06504963638237324,164368.5,1,0.406831885086008
1949,1990,CA,47.0,Democrat,4,0.28890231412141,170277.0,0,0.273736359703892
2191,1992,CA,49.0,Democrat,5,0.3094470767095835,160044.0,0,0.338781062942137
2465,1994,CA,51.0,Democrat,6,0.33017413615073626,140996.0,0,0.319763545854873
2743,1996,CA,53.0,Democrat,7,0.33477821339672753,124199.75,0,0.394323590447774
3855,2004,CA,50.0,Republican,1,0.18538652059316246,109031.5,1,-0.111821508520639
4130,2006,CA,52.0,Republican,2,0.07273587772746849,141996.0,1,-0.200993490518287
4427,2008,CA,54.0,Republican,3,-0.05745338136582151,163580.5,1,-0.131009354363895
4740,2010,CA,56.0,Republican,4,-0.18878661756873877,201529.75,0,-0.194216035622952
5086,2012,CA,58.0,None,0,-0.15951009725644325,212386.25,0,0.0538352245818099
5420,2014,CA,60.0,Democrat,1,-0.11809591398083102,217840.5,1,0.0266326716874032
5718,2016,CA,62.0,Democrat,2,-0.061189373429408486,217821.25,1,0.207590249262416
6032,2018,CA,64.0,Democrat,3,0.023460527477169275,225734.5,1,0.238840212037929
6345,2020,CA,66.0,Democrat,4,0.1317245893923895,242374.25,0,0.211697168533329
6634,2022,CA,68.0,Democrat,5,0.1711900753802693,262573.75,0,0.0906077661484102
347,1978,CA,43.0,Republican,1,-0.0936735190424167,209611.0,0,-0.0200374275411931
647,1980,CA,45.0,Republican,2,-0.0568554732918049,192441.5,0,-0.0464387138582347
2466,1994,CA,70.0,Republican,1,-0.06871282155225988,196019.25,0,-0.113953898920609
2744,1996,CA,72.0,None,0,-0.07378291652180796,183268.5,0,-0.0749813899979698
3044,1998,CA,39.0,Republican,1,-0.08751890713600213,183781.5,0,-0.0441656908854487
3305,2000,CA,41.0,Republican,0,-0.08695065139280563,169958.75,0,0.0921594805643868
3589,2002,CA,40.0,None,0,-0.035235374809910174,174683.75,1,0.239257516826979
3856,2004,CA,48.0,Democrat,1,0.053067479126986825,167234.5,1,0.303523683690349
4131,2006,CA,50.0,Democrat,2,0.1476937475490665,170964.0,1,0.375404530744337
4428,2008,CA,52.0,Democrat,3,0.25258630295651296,166000.75,0,0.467925743969718
4741,2010,CA,54.0,Democrat,4,0.34652786880784575,163610.25,0,0.303013615388998
5087,2012,CA,56.0,None,0,0.3624668934483505,170903.25,0,0.279550886277634
5421,2014,CA,59.0,Democrat,1,0.3564736940951717,183094.75,0,0.187145320583163
5719,2016,CA,61.0,Democrat,2,0.3094088915548782,181308.75,0,0.348407226531329
6635,2022,CA,67.0,None,0,0.30265458568149506,234134.5,0,-0.0647886177206945
924,1982,CA,46.0,Democrat,1,0.626232920737759,137409.5,0,0.617436025699145
1184,1984,CA,48.0,Democrat,2,0.6233006223915544,134253.66666666666,0,0.542783466473835
1452,1986,CA,50.0,Democrat,3,0.6031713334121246,137337.0,0,0.563552277349717
1700,1988,CA,52.0,Democrat,4,0.5930797994888742,131231.5,0,0.58619245048611
1950,1990,CA,54.0,Democrat,5,0.5774910550022018,132867.0,0,0.531671938893604
2193,1992,CA,56.0,None,0,0.5560500333008165,123563.25,0,-0.230432727601846
2467,1994,CA,40.0,Republican,1,0.36274598478189624,136636.0,1,-0.375509516170311
2745,1996,CA,42.0,Republican,2,0.12798053640188928,147063.0,1,-0.243123239011983
3045,1998,CA,44.0,Republican,3,-0.079348385972634,158058.0,1,-0.189630271519353
3306,2000,CA,46.0,Republican,4,-0.25967393857587323,173458.25,0,-0.175200770312713
3590,2002,CA,48.0,None,0,-0.24586594925358998,173329.0,0,0.510199903784149
3857,2004,CA,61.0,Democrat,1,-0.024438594264974994,157703.0,1,0.505546089011628
4132,2006,CA,63.0,Democrat,2,0.16272873774092778,150389.25,1,0.589452211552814
5088,2012,CA,69.0,None,0,0.5294074927014808,117060.25,0,0.529749382881185
6033,2018,CA,56.0,Democrat,1,0.5478417374100566,183623.25,0,0.567440043995632
6347,2020,CA,58.0,Democrat,2,0.542338695520761,221233.0,0,0.45313341205655
