,id,givenName,familyName,middleName,unaccentedGivenName,unaccentedFamilyName,unaccentedMiddleName,nickName,honorificPrefix,honorificSuffix,honorificTitle,birthYear,deathYear,position,congressNumber,stateName,parties,electionCirca,electionDate,leadershipPositions,electionYear,ageDuringElection
198,A000214,Douglas,Applegate,Earl,Douglas,Applegate,Earl,,,,,1928,2021.0,Representative,97,OH,['Democrat'],,,,1980,52
199,A000214,Douglas,Applegate,Earl,Douglas,Applegate,Earl,,,,,1928,2021.0,Representative,96,OH,['Democrat'],,,,1978,50
200,A000214,Douglas,Applegate,Earl,Douglas,Applegate,Earl,,,,,1928,2021.0,Representative,95,OH,['Democrat'],,,,1976,48
201,A000214,Douglas,Applegate,Earl,Douglas,Applegate,Earl,,,,,1928,2021.0,Representative,100,OH,['Democrat'],,,,1986,58
202,A000214,Douglas,Applegate,Earl,Douglas,Applegate,Earl,,,,,1928,2021.0,Representative,98,OH,['Democrat'],,,,1982,54
203,A000214,Douglas,Applegate,Earl,Douglas,Applegate,Earl,,,,,1928,2021.0,Representative,102,OH,['Democrat'],,,,1990,62
204,A000214,Douglas,Applegate,Earl,Douglas,Applegate,Earl,,,,,1928,2021.0,Representative,99,OH,['Democrat'],,,,1984,56
205,A000214,Douglas,Applegate,Earl,Douglas,Applegate,Earl,,,,,1928,2021.0,Representative,101,OH,['Democrat'],,,,1988,60
206,A000363,Michael,Arcuri,,Michael,Arcuri,,,,,,1959,,Representative,110,NY,['Democrat'],,,,2006,47
207,A000363,Michael,Arcuri,,Michael,Arcuri,,,,,,1959,,Representative,111,NY,['Democrat'],,,,2008,49
208,A000373,John,Ashford,Bradley,John,Ashford,Bradley,,,,,1949,2022.0,Representative,114,NE,['Democrat'],,,,2014,65
209,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,88,OH,['Democrat'],,,,1962,39
210,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,84,OH,['Democrat'],,,,1954,31
211,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,92,OH,['Democrat'],,,,1970,47
212,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,95,OH,['Democrat'],,,,1976,53
213,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,85,OH,['Democrat'],,,,1956,33
214,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,96,OH,['Democrat'],,,,1978,55
215,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,94,OH,['Democrat'],,,,1974,51
216,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,86,OH,['Democrat'],,,,1958,35
217,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,89,OH,['Democrat'],,,,1964,41
218,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,90,OH,['Democrat'],,,,1966,43
219,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,93,OH,['Democrat'],,,,1972,49
220,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,87,OH,['Democrat'],,,,1960,37
221,A000222,Thomas,Ashley,William Ludlow,Thomas,Ashley,William Ludlow,,,,,1923,2010.0,Representative,91,OH,['Democrat'],,,,1968,45
222,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,92,WI,['Democrat'],,,,1970,32
223,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,93,WI,['Democrat'],,,,1972,34
224,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,94,WI,['Democrat'],,,,1974,36
225,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,95,WI,['Democrat'],,,,1976,38
226,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,96,WI,['Democrat'],,,,1978,40
227,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,97,WI,['Democrat'],,,,1980,42
228,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,98,WI,['Democrat'],,,,1982,44
229,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,99,WI,['Democrat'],,,,1984,46
230,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,100,WI,['Democrat'],,,,1986,48
231,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,101,WI,['Democrat'],,,,1988,50
232,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,102,WI,['Democrat'],,,,1990,52
233,A000224,Leslie,Aspin,,Leslie,Aspin,,,,,,1938,1995.0,Representative,103,WI,['Democrat'],,,,1992,54
234,A000226,Chester,Atkins,Greenough,Chester,Atkins,Greenough,,,,,1948,,Representative,99,MA,['Democrat'],,,,1984,36
235,A000226,Chester,Atkins,Greenough,Chester,Atkins,Greenough,,,,,1948,,Representative,100,MA,['Democrat'],,,,1986,38
236,A000226,Chester,Atkins,Greenough,Chester,Atkins,Greenough,,,,,1948,,Representative,101,MA,['Democrat'],,,,1988,40
237,A000226,Chester,Atkins,Greenough,Chester,Atkins,Greenough,,,,,1948,,Representative,102,MA,['Democrat'],,,,1990,42
238,A000329,Eugene,Atkinson,Vincent,Eugene,Atkinson,Vincent,,,,,1927,2016.0,Representative,96,PA,['Democrat'],,,,1978,51
239,A000329,Eugene,Atkinson,Vincent,Eugene,Atkinson,Vincent,,,,,1927,2016.0,Representative,97,PA,['Democrat'],,,,1980,53
240,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,102,OR,['Democrat'],,,,1990,48
241,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,99,OR,['Democrat'],,,,1984,42
242,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,95,OR,['Democrat'],,,,1976,34
243,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,100,OR,['Democrat'],,,,1986,44
244,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,98,OR,['Democrat'],,,,1982,40
245,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,94,OR,['Democrat'],,,,1974,32
246,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,96,OR,['Democrat'],,,,1978,36
247,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,101,OR,['Democrat'],,,,1988,46
248,A000337,Les,Aucoin,,Les,Aucoin,,,,,,1942,,Representative,97,OR,['Democrat'],,,,1980,38
249,A000378,Cynthia,Axne,,Cynthia,Axne,,,,,,1965,,Representative,116,IA,['Democrat'],,,,2018,53
250,A000378,Cynthia,Axne,,Cynthia,Axne,,,,,,1965,,Representative,117,IA,['Democrat'],False,,,2020,55
251,B001234,Joe,Baca,,Joe,Baca,,,,,,1947,,Representative,106,CA,['Democrat'],,,,1998,51
252,B001234,Joe,Baca,,Joe,Baca,,,,,,1947,,Representative,107,CA,['Democrat'],,,,2000,53
253,B001234,Joe,Baca,,Joe,Baca,,,,,,1947,,Representative,108,CA,['Democrat'],,,,2002,55
254,B001234,Joe,Baca,,Joe,Baca,,,,,,1947,,Representative,109,CA,['Democrat'],,,,2004,57
255,B001234,Joe,Baca,,Joe,Baca,,,,,,1947,,Representative,110,CA,['Democrat'],,,,2006,59
256,B001234,Joe,Baca,,Joe,Baca,,,,,,1947,,Representative,111,CA,['Democrat'],,,,2008,61
257,B001234,Joe,Baca,,Joe,Baca,,,,,,1947,,Representative,112,CA,['Democrat'],,,,2010,63
258,B000008,James,Bacchus,,James,Bacchus,,,,,,1949,,Representative,102,FL,['Democrat'],,,,1990,41
259,B000008,James,Bacchus,,James,Bacchus,,,,,,1949,,Representative,103,FL,['Democrat'],,,,1992,43
260,B000025,Herman,Badillo,,Herman,Badillo,,,,,,1929,2014.0,Representative,92,NY,['Democrat'],,,,1970,41
261,B000025,Herman,Badillo,,Herman,Badillo,,,,,,1929,2014.0,Representative,93,NY,['Democrat'],,,,1972,43
262,B000025,Herman,Badillo,,Herman,Badillo,,,,,,1929,2014.0,Representative,94,NY,['Democrat'],,,,1974,45
263,B000025,Herman,Badillo,,Herman,Badillo,,,,,,1929,2014.0,Representative,95,NY,['Democrat'],,,,1976,47
264,B000028,Henry,Baesler,Scott,Henry,Baesler,Scott,Scotty,,,,1941,,Representative,103,KY,['Democrat'],,,,1992,51
265,B000028,Henry,Baesler,Scott,Henry,Baesler,Scott,Scotty,,,,1941,,Representative,104,KY,['Democrat'],,,,1994,53
266,B000028,Henry,Baesler,Scott,Henry,Baesler,Scott,Scotty,,,,1941,,Representative,105,KY,['Democrat'],,,,1996,55
267,B000037,Donald,Bailey,Allen,Donald,Bailey,Allen,,,,,1945,2020.0,Representative,96,PA,['Democrat'],,,,1978,33
268,B000037,Donald,Bailey,Allen,Donald,Bailey,Allen,,,,,1945,2020.0,Representative,97,PA,['Democrat'],,,,1980,35
269,B001229,Brian,Baird,,Brian,Baird,,,,,,1956,,Representative,106,WA,['Democrat'],,,,1998,42
270,B001229,Brian,Baird,,Brian,Baird,,,,,,1956,,Representative,107,WA,['Democrat'],,,,2000,44
271,B001229,Brian,Baird,,Brian,Baird,,,,,,1956,,Representative,108,WA,['Democrat'],,,,2002,46
272,B001229,Brian,Baird,,Brian,Baird,,,,,,1956,,Representative,109,WA,['Democrat'],,,,2004,48
273,B001229,Brian,Baird,,Brian,Baird,,,,,,1956,,Representative,110,WA,['Democrat'],,,,2006,50
274,B001229,Brian,Baird,,Brian,Baird,,,,,,1956,,Representative,111,WA,['Democrat'],,,,2008,52
275,B000081,John,Baldacci,Elias,John,Baldacci,Elias,,,,,1955,,Representative,104,ME,['Democrat'],,,,1994,39
276,B000081,John,Baldacci,Elias,John,Baldacci,Elias,,,,,1955,,Representative,105,ME,['Democrat'],,,,1996,41
277,B000081,John,Baldacci,Elias,John,Baldacci,Elias,,,,,1955,,Representative,106,ME,['Democrat'],,,,1998,43
278,B000081,John,Baldacci,Elias,John,Baldacci,Elias,,,,,1955,,Representative,107,ME,['Democrat'],,,,2000,45
279,B000083,Alvin,Baldus,James,Alvin,Baldus,James,,,,,1926,2017.0,Representative,94,WI,['Democrat'],,,,1974,48
280,B000083,Alvin,Baldus,James,Alvin,Baldus,James,,,,,1926,2017.0,Representative,95,WI,['Democrat'],,,,1976,50
281,B000083,Alvin,Baldus,James,Alvin,Baldus,James,,,,,1926,2017.0,Representative,96,WI,['Democrat'],,,,1978,52
282,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Representative,106,WI,['Democrat'],,,,1998,36
283,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Representative,107,WI,['Democrat'],,,,2000,38
284,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Representative,108,WI,['Democrat'],,,,2002,40
285,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Representative,109,WI,['Democrat'],,,,2004,42
286,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Representative,110,WI,['Democrat'],,,,2006,44
287,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Representative,111,WI,['Democrat'],,,,2008,46
288,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Representative,112,WI,['Democrat'],,,,2010,48
289,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Senator,113,WI,['Democrat'],,,,2012,50
290,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Senator,114,WI,['Democrat'],,,,2014,52
291,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Senator,115,WI,['Democrat'],,,,2016,54
292,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Senator,116,WI,['Democrat'],,,,2018,56
293,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Senator,117,WI,['Democrat'],False,,,2020,58
294,B001230,Tammy,Baldwin,,Tammy,Baldwin,,,,,,1962,,Senator,118,WI,['Democrat'],False,,,2022,60
295,B001238,Frank,Ballance,W.,Frank,Ballance,W.,,,Jr.,,1942,2019.0,Representative,108,NC,['Democrat'],,,,2002,60
296,B001279,Ron,Barber,,Ron,Barber,,,,,,1945,,Representative,113,AZ,['Democrat'],,,,2012,67
297,B001279,Ron,Barber,,Ron,Barber,,,,,,1945,,Representative,112,AZ,['Democrat'],False,,,2010,65
298,B001226,Peter,Barca,William,Peter,Barca,William,,,,,1955,,Representative,103,WI,['Democrat'],,,,1992,37
299,B000134,James,Barcia,A.,James,Barcia,A.,,,,,1952,,Representative,103,MI,['Democrat'],,,,1992,40
300,B000134,James,Barcia,A.,James,Barcia,A.,,,,,1952,,Representative,104,MI,['Democrat'],,,,1994,42
301,B000134,James,Barcia,A.,James,Barcia,A.,,,,,1952,,Representative,105,MI,['Democrat'],,,,1996,44
302,B000134,James,Barcia,A.,James,Barcia,A.,,,,,1952,,Representative,106,MI,['Democrat'],,,,1998,46
303,B000134,James,Barcia,A.,James,Barcia,A.,,,,,1952,,Representative,107,MI,['Democrat'],,,,2000,48
304,B000151,Thomas,Barlow,J.,Thomas,Barlow,J.,,,III,,1940,2017.0,Representative,103,KY,['Democrat'],,,,1992,52
305,B000153,Druie,Barnard,Douglas,Druie,Barnard,Douglas,,,Jr.,,1922,2019.0,Representative,95,GA,['Democrat'],,,,1976,54
306,B000153,Druie,Barnard,Douglas,Druie,Barnard,Douglas,,,Jr.,,1922,2019.0,Representative,96,GA,['Democrat'],,,,1978,56
307,B000153,Druie,Barnard,Douglas,Druie,Barnard,Douglas,,,Jr.,,1922,2019.0,Representative,97,GA,['Democrat'],,,,1980,58
308,B000153,Druie,Barnard,Douglas,Druie,Barnard,Douglas,,,Jr.,,1922,2019.0,Representative,98,GA,['Democrat'],,,,1982,60
309,B000153,Druie,Barnard,Douglas,Druie,Barnard,Douglas,,,Jr.,,1922,2019.0,Representative,99,GA,['Democrat'],,,,1984,62
310,B000153,Druie,Barnard,Douglas,Druie,Barnard,Douglas,,,Jr.,,1922,2019.0,Representative,100,GA,['Democrat'],,,,1986,64
311,B000153,Druie,Barnard,Douglas,Druie,Barnard,Douglas,,,Jr.,,1922,2019.0,Representative,101,GA,['Democrat'],,,,1988,66
312,B000153,Druie,Barnard,Douglas,Druie,Barnard,Douglas,,,Jr.,,1922,2019.0,Representative,102,GA,['Democrat'],,,,1990,68
313,B000160,Michael,Barnes,Darr,Michael,Barnes,Darr,,,,,1943,,Representative,96,MD,['Democrat'],,,,1978,35
314,B000160,Michael,Barnes,Darr,Michael,Barnes,Darr,,,,,1943,,Representative,97,MD,['Democrat'],,,,1980,37
315,B000160,Michael,Barnes,Darr,Michael,Barnes,Darr,,,,,1943,,Representative,98,MD,['Democrat'],,,,1982,39
316,B000160,Michael,Barnes,Darr,Michael,Barnes,Darr,,,,,1943,,Representative,99,MD,['Democrat'],,,,1984,41
317,B001300,Nanette,Barragan,,Nanette,Barragan,,,,,,1976,,Representative,115,CA,['Democrat'],,,,2016,40
318,B001300,Nanette,Barragan,,Nanette,Barragan,,,,,,1976,,Representative,116,CA,['Democrat'],,,,2018,42
319,B001300,Nanette,Barragan,,Nanette,Barragan,,,,,,1976,,Representative,117,CA,['Democrat'],False,,,2020,44
320,B001300,Nanette,Barragan,,Nanette,Barragan,,,,,,1976,,Representative,118,CA,['Democrat'],False,,,2022,46
321,B000177,Thomas,Barrett,M.,Thomas,Barrett,M.,,,,,1953,,Representative,106,WI,['Democrat'],,,,1998,45
322,B000177,Thomas,Barrett,M.,Thomas,Barrett,M.,,,,,1953,,Representative,107,WI,['Democrat'],,,,2000,47
323,B000177,Thomas,Barrett,M.,Thomas,Barrett,M.,,,,,1953,,Representative,104,WI,['Democrat'],,,,1994,41
324,B000177,Thomas,Barrett,M.,Thomas,Barrett,M.,,,,,1953,,Representative,105,WI,['Democrat'],,,,1996,43
325,B000177,Thomas,Barrett,M.,Thomas,Barrett,M.,,,,,1953,,Representative,103,WI,['Democrat'],,,,1992,39
326,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,79,PA,['Democrat'],,,,1944,48
327,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,81,PA,['Democrat'],,,,1948,52
328,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,82,PA,['Democrat'],,,,1950,54
329,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,83,PA,['Democrat'],,,,1952,56
330,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,84,PA,['Democrat'],,,,1954,58
331,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,85,PA,['Democrat'],,,,1956,60
332,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,86,PA,['Democrat'],,,,1958,62
333,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,87,PA,['Democrat'],,,,1960,64
334,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,88,PA,['Democrat'],,,,1962,66
335,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,89,PA,['Democrat'],,,,1964,68
336,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,90,PA,['Democrat'],,,,1966,70
337,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,91,PA,['Democrat'],,,,1968,72
338,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,92,PA,['Democrat'],,,,1970,74
339,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,93,PA,['Democrat'],,,,1972,76
340,B000178,William,Barrett,Aloysius,William,Barrett,Aloysius,,,,,1896,1976.0,Representative,94,PA,['Democrat'],,,,1974,78
341,B001252,John,Barrow,,John,Barrow,,,,,,1955,,Representative,111,GA,['Democrat'],,,,2008,53
342,B001252,John,Barrow,,John,Barrow,,,,,,1955,,Representative,113,GA,['Democrat'],,,,2012,57
343,B001252,John,Barrow,,John,Barrow,,,,,,1955,,Representative,109,GA,['Democrat'],,,,2004,49
344,B001252,John,Barrow,,John,Barrow,,,,,,1955,,Representative,110,GA,['Democrat'],,,,2006,51
345,B001252,John,Barrow,,John,Barrow,,,,,,1955,,Representative,112,GA,['Democrat'],,,,2010,55
346,B001270,Karen,Bass,,Karen,Bass,,,,,,1953,,Representative,112,CA,['Democrat'],,,,2010,57
347,B001270,Karen,Bass,,Karen,Bass,,,,,,1953,,Representative,113,CA,['Democrat'],,,,2012,59
348,B001270,Karen,Bass,,Karen,Bass,,,,,,1953,,Representative,114,CA,['Democrat'],,,,2014,61
349,B001270,Karen,Bass,,Karen,Bass,,,,,,1953,,Representative,115,CA,['Democrat'],,,,2016,63
350,B001270,Karen,Bass,,Karen,Bass,,,,,,1953,,Representative,116,CA,['Democrat'],,,,2018,65
351,B001270,Karen,Bass,,Karen,Bass,,,,,,1953,,Representative,117,CA,['Democrat'],False,,,2020,67
352,B000236,Jim,Bates,,Jim,Bates,,,,,,1941,,Representative,98,CA,['Democrat'],,,,1982,41
353,B000236,Jim,Bates,,Jim,Bates,,,,,,1941,,Representative,99,CA,['Democrat'],,,,1984,43
354,B000236,Jim,Bates,,Jim,Bates,,,,,,1941,,Representative,100,CA,['Democrat'],,,,1986,45
355,B000236,Jim,Bates,,Jim,Bates,,,,,,1941,,Representative,101,CA,['Democrat'],,,,1988,47
356,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,95,MT,['Democrat'],,,,1976,35
357,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,112,MT,['Democrat'],,,,2010,69
358,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,99,MT,['Democrat'],,,,1984,43
359,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,110,MT,['Democrat'],,,,2006,65
360,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,108,MT,['Democrat'],,,,2002,61
361,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,109,MT,['Democrat'],,,,2004,63
362,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,107,MT,['Democrat'],,,,2000,59
363,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,97,MT,['Democrat'],,,,1980,39
364,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,105,MT,['Democrat'],,,,1996,55
365,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,111,MT,['Democrat'],,,,2008,67
366,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,101,MT,['Democrat'],,,,1988,47
367,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,102,MT,['Democrat'],,,,1990,49
368,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,104,MT,['Democrat'],,,,1994,53
369,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Representative,94,MT,['Democrat'],,,,1974,33
370,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,98,MT,['Democrat'],,,,1982,41
371,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,100,MT,['Democrat'],,,,1986,45
372,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Representative,95,MT,['Democrat'],,,,1976,35
373,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,103,MT,['Democrat'],,,,1992,51
374,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,106,MT,['Democrat'],,,,1998,57
375,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,96,MT,['Democrat'],,,,1978,37
376,B000243,Max,Baucus,Sieben,Max,Baucus,Sieben,,,,,1941,,Senator,113,MT,['Democrat'],,,,2012,71
377,B001253,Melissa,Bean,L.,Melissa,Bean,L.,,,,,1962,,Representative,109,IL,['Democrat'],,,,2004,42
378,B001253,Melissa,Bean,L.,Melissa,Bean,L.,,,,,1962,,Representative,110,IL,['Democrat'],,,,2006,44
379,B001253,Melissa,Bean,L.,Melissa,Bean,L.,,,,,1962,,Representative,111,IL,['Democrat'],,,,2008,46
380,B000279,Edward,Beard,Peter,Edward,Beard,Peter,,,,,1940,2021.0,Representative,94,RI,['Democrat'],,,,1974,34
381,B000279,Edward,Beard,Peter,Edward,Beard,Peter,,,,,1940,2021.0,Representative,95,RI,['Democrat'],,,,1976,36
382,B000279,Edward,Beard,Peter,Edward,Beard,Peter,,,,,1940,2021.0,Representative,96,RI,['Democrat'],,,,1978,38
383,B001281,Joyce,Beatty,,Joyce,Beatty,,,,,,1950,,Representative,113,OH,['Democrat'],,,,2012,62
384,B001281,Joyce,Beatty,,Joyce,Beatty,,,,,,1950,,Representative,114,OH,['Democrat'],,,,2014,64
385,B001281,Joyce,Beatty,,Joyce,Beatty,,,,,,1950,,Representative,115,OH,['Democrat'],,,,2016,66
386,B001281,Joyce,Beatty,,Joyce,Beatty,,,,,,1950,,Representative,116,OH,['Democrat'],,,,2018,68
387,B001281,Joyce,Beatty,,Joyce,Beatty,,,,,,1950,,Representative,117,OH,['Democrat'],False,,,2020,70
388,B001281,Joyce,Beatty,,Joyce,Beatty,,,,,,1950,,Representative,118,OH,['Democrat'],False,,,2022,72
389,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,106,CA,['Democrat'],,,,1998,40
390,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,110,CA,['Democrat'],,,,2006,48
391,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,115,CA,['Democrat'],False,,,2016,58
392,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,104,CA,['Democrat'],,,,1994,36
393,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,108,CA,['Democrat'],,,,2002,44
394,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,112,CA,['Democrat'],,,,2010,52
395,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,103,CA,['Democrat'],,,,1992,34
396,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,109,CA,['Democrat'],,,,2004,46
397,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,111,CA,['Democrat'],,,,2008,50
398,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,105,CA,['Democrat'],,,,1996,38
399,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,107,CA,['Democrat'],,,,2000,42
400,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,114,CA,['Democrat'],,,,2014,56
401,B000287,Xavier,Becerra,,Xavier,Becerra,,,,,,1958,,Representative,113,CA,['Democrat'],,,,2012,54
402,B000298,Berkley,Bedell,Warren,Berkley,Bedell,Warren,,,,,1921,2019.0,Representative,98,IA,['Democrat'],,,,1982,61
403,B000298,Berkley,Bedell,Warren,Berkley,Bedell,Warren,,,,,1921,2019.0,Representative,97,IA,['Democrat'],,,,1980,59
404,B000298,Berkley,Bedell,Warren,Berkley,Bedell,Warren,,,,,1921,2019.0,Representative,96,IA,['Democrat'],,,,1978,57
405,B000298,Berkley,Bedell,Warren,Berkley,Bedell,Warren,,,,,1921,2019.0,Representative,94,IA,['Democrat'],,,,1974,53
406,B000298,Berkley,Bedell,Warren,Berkley,Bedell,Warren,,,,,1921,2019.0,Representative,95,IA,['Democrat'],,,,1976,55
407,B000298,Berkley,Bedell,Warren,Berkley,Bedell,Warren,,,,,1921,2019.0,Representative,99,IA,['Democrat'],,,,1984,63
408,B000318,Anthony,Beilenson,Charles,Anthony,Beilenson,Charles,,,,,1932,2017.0,Representative,99,CA,['Democrat'],,,,1984,52
409,B000318,Anthony,Beilenson,Charles,Anthony,Beilenson,Charles,,,,,1932,2017.0,Representative,96,CA,['Democrat'],,,,1978,46
410,B000318,Anthony,Beilenson,Charles,Anthony,Beilenson,Charles,,,,,1932,2017.0,Representative,102,CA,['Democrat'],,,,1990,58
411,B000318,Anthony,Beilenson,Charles,Anthony,Beilenson,Charles,,,,,1932,2017.0,Representative,104,CA,['Democrat'],,,,1994,62
